"GEO_ID","NAME","B01003_001E","B01003_001M"
"0500000US27073","Lac qui Parle County, Minnesota","6773","*****"
"0500000US27075","Lake County, Minnesota","10569","*****"
"0500000US27077","Lake of the Woods County, Minnesota","3809","*****"
"0500000US27079","Le Sueur County, Minnesota","27983","*****"
"0500000US27081","Lincoln County, Minnesota","5707","*****"
"0500000US27083","Lyon County, Minnesota","25839","*****"
"0500000US27085","McLeod County, Minnesota","35825","*****"
"0500000US27087","Mahnomen County, Minnesota","5506","*****"
"0500000US27089","Marshall County, Minnesota","9392","*****"
"0500000US27091","Martin County, Minnesota","19964","*****"
"0500000US27093","Meeker County, Minnesota","23079","*****"
"0500000US27095","Mille Lacs County, Minnesota","25728","*****"
"0500000US27097","Morrison County, Minnesota","32949","*****"
"0500000US27099","Mower County, Minnesota","39602","*****"
"0500000US27101","Murray County, Minnesota","8353","*****"
"0500000US27103","Nicollet County, Minnesota","33783","*****"
"0500000US27105","Nobles County, Minnesota","21839","*****"
"0500000US27107","Norman County, Minnesota","6559","*****"
"0500000US27109","Olmsted County, Minnesota","153065","*****"
"0500000US27111","Otter Tail County, Minnesota","57992","*****"
"0500000US27113","Pennington County, Minnesota","14184","*****"
"0500000US27115","Pine County, Minnesota","29129","*****"
"0500000US27117","Pipestone County, Minnesota","9185","*****"
"0500000US27119","Polk County, Minnesota","31591","*****"
"0500000US27121","Pope County, Minnesota","10980","*****"
"0500000US27123","Ramsey County, Minnesota","541493","*****"
"0500000US27125","Red Lake County, Minnesota","4008","*****"
"0500000US27127","Redwood County, Minnesota","15331","*****"
"0500000US27129","Renville County, Minnesota","14721","*****"
"0500000US27131","Rice County, Minnesota","65765","*****"
"0500000US27133","Rock County, Minnesota","9413","*****"
"0500000US27135","Roseau County, Minnesota","15462","*****"
"0500000US27137","St. Louis County, Minnesota","200080","*****"
"0500000US27139","Scott County, Minnesota","143372","*****"
"0500000US27141","Sherburne County, Minnesota","93231","*****"
"0500000US27143","Sibley County, Minnesota","14912","*****"
"0500000US27145","Stearns County, Minnesota","156819","*****"
"0500000US27147","Steele County, Minnesota","36676","*****"
"0500000US27149","Stevens County, Minnesota","9784","*****"
"0500000US27151","Swift County, Minnesota","9411","*****"
"0500000US27153","Todd County, Minnesota","24440","*****"
"0500000US27155","Traverse County, Minnesota","3337","*****"
"0500000US27157","Wabasha County, Minnesota","21500","*****"
"0500000US27159","Wadena County, Minnesota","13646","*****"
"0500000US27161","Waseca County, Minnesota","18809","*****"
"0500000US27163","Washington County, Minnesota","253317","*****"
"0500000US27165","Watonwan County, Minnesota","10973","*****"
"0500000US27167","Wilkin County, Minnesota","6343","*****"
"0500000US27169","Winona County, Minnesota","50847","*****"
"0500000US27171","Wright County, Minnesota","132745","*****"
"0500000US27173","Yellow Medicine County, Minnesota","9868","*****"
"0500000US28001","Adams County, Mississippi","31547","*****"
"0500000US28003","Alcorn County, Mississippi","37180","*****"
"0500000US28005","Amite County, Mississippi","12468","*****"
"0500000US28007","Attala County, Mississippi","18581","*****"
"0500000US28009","Benton County, Mississippi","8253","*****"
"0500000US28011","Bolivar County, Mississippi","32592","*****"
"0500000US28013","Calhoun County, Mississippi","14571","*****"
"0500000US28015","Carroll County, Mississippi","10129","*****"
"0500000US28017","Chickasaw County, Mississippi","17279","*****"
"0500000US28019","Choctaw County, Mississippi","8321","*****"
"0500000US28021","Claiborne County, Mississippi","9120","*****"
"0500000US28023","Clarke County, Mississippi","15928","*****"
"0500000US28025","Clay County, Mississippi","19808","*****"
"0500000US28027","Coahoma County, Mississippi","23802","*****"
"0500000US28029","Copiah County, Mississippi","28721","*****"
"0500000US28031","Covington County, Mississippi","19091","*****"
"0500000US28033","DeSoto County, Mississippi","176132","*****"
"0500000US28035","Forrest County, Mississippi","75517","*****"
"0500000US28037","Franklin County, Mississippi","7757","*****"
"0500000US28039","George County, Mississippi","23710","*****"
"0500000US28041","Greene County, Mississippi","13714","*****"
"0500000US28043","Grenada County, Mississippi","21278","*****"
"0500000US28045","Hancock County, Mississippi","46653","*****"
"0500000US28047","Harrison County, Mississippi","202626","*****"
"0500000US28049","Hinds County, Mississippi","241774","*****"
"0500000US28051","Holmes County, Mississippi","18075","*****"
"0500000US28053","Humphreys County, Mississippi","8539","*****"
"0500000US28057","Itawamba County, Mississippi","23480","*****"
"0500000US28059","Jackson County, Mississippi","142014","*****"
"0500000US28061","Jasper County, Mississippi","16529","*****"
"0500000US28063","Jefferson County, Mississippi","7346","*****"
"0500000US28065","Jefferson Davis County, Mississippi","11495","*****"
"0500000US28067","Jones County, Mississippi","68454","*****"
"0500000US28069","Kemper County, Mississippi","10107","*****"
"0500000US28071","Lafayette County, Mississippi","53459","*****"
"0500000US28073","Lamar County, Mississippi","61223","*****"
"0500000US28075","Lauderdale County, Mississippi","77323","*****"
"0500000US28077","Lawrence County, Mississippi","12630","*****"
"0500000US28079","Leake County, Mississippi","22870","*****"
"0500000US28081","Lee County, Mississippi","84915","*****"
"0500000US28083","Leflore County, Mississippi","29804","*****"
"0500000US28085","Lincoln County, Mississippi","34432","*****"
"0500000US28087","Lowndes County, Mississippi","59437","*****"
"0500000US28089","Madison County, Mississippi","103498","*****"
"0500000US28091","Marion County, Mississippi","25202","*****"
"0500000US28093","Marshall County, Mississippi","35787","*****"
"0500000US28095","Monroe County, Mississippi","35840","*****"
"0500000US28097","Montgomery County, Mississippi","10198","*****"
"0500000US28099","Neshoba County, Mississippi","29376","*****"
"0500000US28101","Newton County, Mississippi","21524","*****"
"0500000US28103","Noxubee County, Mississippi","10828","*****"
"0500000US28105","Oktibbeha County, Mississippi","49481","*****"
"0500000US28107","Panola County, Mississippi","34243","*****"
"0500000US28109","Pearl River County, Mississippi","55149","*****"
"0500000US28111","Perry County, Mississippi","12028","*****"
"0500000US28113","Pike County, Mississippi","39737","*****"
"0500000US28115","Pontotoc County, Mississippi","31315","*****"
"0500000US28117","Prentiss County, Mississippi","25360","*****"
"0500000US28119","Quitman County, Mississippi","7372","*****"
"0500000US28121","Rankin County, Mississippi","151240","*****"
"0500000US28123","Scott County, Mississippi","28415","*****"
"0500000US28127","Simpson County, Mississippi","27073","*****"
"0500000US28129","Smith County, Mississippi","16063","*****"
"0500000US28131","Stone County, Mississippi","18375","*****"
"0500000US28133","Sunflower County, Mississippi","26532","*****"
"0500000US28135","Tallahatchie County, Mississippi","14361","*****"
"0500000US28137","Tate County, Mississippi","28493","*****"
"0500000US28139","Tippah County, Mississippi","21990","*****"
"0500000US28141","Tishomingo County, Mississippi","19478","*****"
"0500000US28143","Tunica County, Mississippi","10170","*****"
"0500000US28145","Union County, Mississippi","28356","*****"
"0500000US28147","Walthall County, Mississippi","14601","*****"
"0500000US28149","Warren County, Mississippi","47075","*****"
"0500000US28151","Washington County, Mississippi","47086","*****"
"0500000US28153","Wayne County, Mississippi","20422","*****"
"0500000US28155","Webster County, Mississippi","9828","*****"
"0500000US28157","Wilkinson County, Mississippi","8990","*****"
"0500000US28159","Winston County, Mississippi","18358","*****"
"0500000US28161","Yalobusha County, Mississippi","12421","*****"
"0500000US28163","Yazoo County, Mississippi","27974","*****"
"0500000US29001","Adair County, Missouri","25325","*****"
"0500000US29003","Andrew County, Missouri","17403","*****"
"0500000US29005","Atchison County, Missouri","5270","*****"
"0500000US29007","Audrain County, Missouri","25735","*****"
"0500000US29009","Barry County, Missouri","35493","*****"
"0500000US29011","Barton County, Missouri","11850","*****"
"0500000US29013","Bates County, Missouri","16374","*****"
"0500000US29015","Benton County, Missouri","18989","*****"
"0500000US29017","Bollinger County, Missouri","12281","*****"
"0500000US29019","Boone County, Missouri","176515","*****"
"0500000US29021","Buchanan County, Missouri","89076","*****"
"0500000US29023","Butler County, Missouri","42733","*****"
"0500000US29025","Caldwell County, Missouri","9049","*****"
"0500000US29027","Callaway County, Missouri","44840","*****"
"0500000US29029","Camden County, Missouri","45096","*****"
"0500000US29031","Cape Girardeau County, Missouri","78324","*****"
"0500000US29033","Carroll County, Missouri","8843","*****"
"0500000US29035","Carter County, Missouri","6197","*****"
"0500000US29037","Cass County, Missouri","102678","*****"
"0500000US29039","Cedar County, Missouri","13938","*****"
"0500000US29041","Chariton County, Missouri","7546","*****"
"0500000US29043","Christian County, Missouri","84275","*****"
"0500000US29045","Clark County, Missouri","6800","*****"
"0500000US29047","Clay County, Missouri","239164","*****"
"0500000US29049","Clinton County, Missouri","20475","*****"
"0500000US29051","Cole County, Missouri","76740","*****"
"0500000US29053","Cooper County, Missouri","17622","*****"
"0500000US29055","Crawford County, Missouri","24280","*****"
"0500000US29057","Dade County, Missouri","7590","*****"
"0500000US29059","Dallas County, Missouri","16499","*****"
"0500000US29061","Daviess County, Missouri","8302","*****"
"0500000US29063","DeKalb County, Missouri","12564","*****"
"0500000US29065","Dent County, Missouri","15504","*****"
"0500000US29067","Douglas County, Missouri","13374","*****"
"0500000US29069","Dunklin County, Missouri","30428","*****"
"0500000US29071","Franklin County, Missouri","102781","*****"
"0500000US29073","Gasconade County, Missouri","14746","*****"
"0500000US29075","Gentry County, Missouri","6665","*****"
"0500000US29077","Greene County, Missouri","288429","*****"
"0500000US29079","Grundy County, Missouri","10039","*****"
"0500000US29081","Harrison County, Missouri","8554","*****"
"0500000US29083","Henry County, Missouri","21765","*****"
"0500000US29085","Hickory County, Missouri","9368","*****"
"0500000US29087","Holt County, Missouri","4456","*****"
"0500000US29089","Howard County, Missouri","10113","*****"
"0500000US29091","Howell County, Missouri","40102","*****"
"0500000US29093","Iron County, Missouri","10221","*****"
"0500000US29095","Jackson County, Missouri","692003","*****"
"0500000US29097","Jasper County, Missouri","119238","*****"
"0500000US29099","Jefferson County, Missouri","223302","*****"
"0500000US29101","Johnson County, Missouri","53689","*****"
"0500000US29103","Knox County, Missouri","3951","*****"
"0500000US29105","Laclede County, Missouri","35507","*****"
"0500000US29107","Lafayette County, Missouri","32589","*****"
"0500000US29109","Lawrence County, Missouri","38133","*****"
"0500000US29111","Lewis County, Missouri","10027","*****"
"0500000US29113","Lincoln County, Missouri","55563","*****"
"0500000US29115","Linn County, Missouri","12186","*****"
"0500000US29117","Livingston County, Missouri","15076","*****"
"0500000US29119","McDonald County, Missouri","22827","*****"
"0500000US29121","Macon County, Missouri","15254","*****"
"0500000US29123","Madison County, Missouri","12205","*****"
"0500000US29125","Maries County, Missouri","8884","*****"
"0500000US29127","Marion County, Missouri","28672","*****"
"0500000US29129","Mercer County, Missouri","3664","*****"
"0500000US29131","Miller County, Missouri","25049","*****"
"0500000US29133","Mississippi County, Missouri","13748","*****"
"0500000US29135","Moniteau County, Missouri","15958","*****"
"0500000US29137","Monroe County, Missouri","8654","*****"
"0500000US29139","Montgomery County, Missouri","11545","*****"
"0500000US29141","Morgan County, Missouri","20137","*****"
"0500000US29143","New Madrid County, Missouri","17811","*****"
"0500000US29145","Newton County, Missouri","58202","*****"
"0500000US29147","Nodaway County, Missouri","22547","*****"
"0500000US29149","Oregon County, Missouri","10699","*****"
"0500000US29151","Osage County, Missouri","13619","*****"
"0500000US29153","Ozark County, Missouri","9236","*****"
"0500000US29155","Pemiscot County, Missouri","17031","*****"
"0500000US29157","Perry County, Missouri","19146","*****"
"0500000US29159","Pettis County, Missouri","42371","*****"
"0500000US29161","Phelps County, Missouri","44789","*****"
"0500000US29163","Pike County, Missouri","18489","*****"
"0500000US29165","Platte County, Missouri","98824","*****"
"0500000US29167","Polk County, Missouri","31549","*****"
"0500000US29169","Pulaski County, Missouri","52591","*****"
"0500000US29171","Putnam County, Missouri","4815","*****"
"0500000US29173","Ralls County, Missouri","10217","*****"
"0500000US29175","Randolph County, Missouri","24945","*****"
"0500000US29177","Ray County, Missouri","22825","*****"
"0500000US29179","Reynolds County, Missouri","6315","*****"
"0500000US29181","Ripley County, Missouri","13693","*****"
"0500000US29183","St. Charles County, Missouri","389985","*****"
"0500000US29185","St. Clair County, Missouri","9383","*****"
"0500000US29186","Ste. Genevieve County, Missouri","17871","*****"
"0500000US29187","St. Francois County, Missouri","66342","*****"
"0500000US29189","St. Louis County, Missouri","998684","*****"
"0500000US29195","Saline County, Missouri","23102","*****"
"0500000US29197","Schuyler County, Missouri","4502","*****"
"0500000US29199","Scotland County, Missouri","4898","*****"
"0500000US29201","Scott County, Missouri","38729","*****"
"0500000US29203","Shannon County, Missouri","8246","*****"
