"GEO_ID","NAME","B03002_001E","B03002_001M","B03002_002E","B03002_002M","B03002_003E","B03002_003M","B03002_004E","B03002_004M","B03002_005E","B03002_005M","B03002_006E","B03002_006M","B03002_007E","B03002_007M","B03002_008E","B03002_008M","B03002_009E","B03002_009M","B03002_010E","B03002_010M","B03002_011E","B03002_011M","B03002_012E","B03002_012M","B03002_013E","B03002_013M","B03002_014E","B03002_014M","B03002_015E","B03002_015M","B03002_016E","B03002_016M","B03002_017E","B03002_017M","B03002_018E","B03002_018M","B03002_019E","B03002_019M","B03002_020E","B03002_020M","B03002_021E","B03002_021M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Not Hispanic or Latino","Margin of Error!!Total!!Not Hispanic or Latino","Estimate!!Total!!Not Hispanic or Latino!!White alone","Margin of Error!!Total!!Not Hispanic or Latino!!White alone","Estimate!!Total!!Not Hispanic or Latino!!Black or African American alone","Margin of Error!!Total!!Not Hispanic or Latino!!Black or African American alone","Estimate!!Total!!Not Hispanic or Latino!!American Indian and Alaska Native alone","Margin of Error!!Total!!Not Hispanic or Latino!!American Indian and Alaska Native alone","Estimate!!Total!!Not Hispanic or Latino!!Asian alone","Margin of Error!!Total!!Not Hispanic or Latino!!Asian alone","Estimate!!Total!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Not Hispanic or Latino!!Some other race alone","Margin of Error!!Total!!Not Hispanic or Latino!!Some other race alone","Estimate!!Total!!Not Hispanic or Latino!!Two or more races","Margin of Error!!Total!!Not Hispanic or Latino!!Two or more races","Estimate!!Total!!Not Hispanic or Latino!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Not Hispanic or Latino!!Two or more races!!Two races including Some other race","Estimate!!Total!!Not Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Not Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and three or more races","Estimate!!Total!!Hispanic or Latino","Margin of Error!!Total!!Hispanic or Latino","Estimate!!Total!!Hispanic or Latino!!White alone","Margin of Error!!Total!!Hispanic or Latino!!White alone","Estimate!!Total!!Hispanic or Latino!!Black or African American alone","Margin of Error!!Total!!Hispanic or Latino!!Black or African American alone","Estimate!!Total!!Hispanic or Latino!!American Indian and Alaska Native alone","Margin of Error!!Total!!Hispanic or Latino!!American Indian and Alaska Native alone","Estimate!!Total!!Hispanic or Latino!!Asian alone","Margin of Error!!Total!!Hispanic or Latino!!Asian alone","Estimate!!Total!!Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Hispanic or Latino!!Some other race alone","Margin of Error!!Total!!Hispanic or Latino!!Some other race alone","Estimate!!Total!!Hispanic or Latino!!Two or more races","Margin of Error!!Total!!Hispanic or Latino!!Two or more races","Estimate!!Total!!Hispanic or Latino!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Hispanic or Latino!!Two or more races!!Two races including Some other race","Estimate!!Total!!Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and three or more races"
"0500000US06085","Santa Clara County, California","1937570","*****","1447065","*****","599193","1075","46971","2056","2953","861","717418","5597","5970","1300","4434","1753","70126","5925","3735","1218","66391","5778","490505","*****","260512","13145","2515","1175","5838","1854","3889","1054","781","543","187146","13758","29824","4992","13100","2303","16724","3617"
"0500000US06087","Santa Cruz County, California","274255","*****","180816","*****","155302","381","2721","850","436","382","12915","1281","119","136","618","382","8705","1616","347","355","8358","1508","93439","*****","46265","7310","153","206","518","411","606","586","269","399","41278","7181","4350","1420","3109","1244","1241","739"
"0500000US06089","Shasta County, California","180040","*****","161480","*****","142589","581","2035","584","3662","1001","5654","765","332","339","410","432","6798","1510","269","387","6529","1411","18560","*****","10973","1769","45","81","722","471","0","211","9","15","5897","1737","914","380","596","294","318","268"
"0500000US06095","Solano County, California","446610","*****","326640","*****","166525","1445","57841","2256","2079","714","67945","2646","4514","420","2563","1866","25173","3253","504","705","24669","3394","119970","*****","71357","5334","1954","1203","445","377","2264","1000","355","392","37133","5434","6462","1861","2724","831","3738","1515"
"0500000US06097","Sonoma County, California","499942","*****","364163","*****","313990","897","7319","1556","2321","1083","20826","1506","935","643","1139","748","17633","2462","825","562","16808","2472","135779","*****","55303","7155","730","610","2718","2173","811","394","241","247","68027","7246","7949","2726","4974","2176","2975","1441"
"0500000US06099","Stanislaus County, California","549815","*****","291481","*****","225566","394","15920","1148","2862","1098","27668","1990","4358","323","1314","836","13793","2170","375","393","13418","2226","258334","*****","208449","7076","945","1009","2149","866","480","367","258","245","35786","5719","10267","3054","5321","2398","4946","1915"
"0500000US06101","Sutter County, California","96807","*****","66281","*****","43853","14","2001","318","672","351","13831","1805","1399","1227","267","337","4258","1425","292","276","3966","1418","30526","*****","22764","1895","0","211","216","244","0","211","0","211","4827","1829","2719","1269","939","677","1780","1120"
"0500000US06107","Tulare County, California","465861","*****","162204","*****","130322","415","6064","673","1387","619","16569","995","693","114","1396","1247","5773","1653","235","230","5538","1650","303657","*****","201828","11072","2883","1870","3163","1565","1106","835","18","29","82800","10504","11859","3268","7001","2693","4858","1918"
"0500000US06111","Ventura County, California","850967","*****","484869","*****","382254","276","14111","1398","2066","910","63355","2122","1437","410","791","481","20855","2714","539","530","20316","2743","366098","*****","303720","7784","585","345","3040","1283","1168","532","195","240","39139","6400","18251","3916","7251","1847","11000","3569"
"0500000US06113","Yolo County, California","220408","*****","150146","*****","101602","345","5527","547","375","555","31243","1516","1102","201","254","211","10043","1786","167","282","9876","1738","70262","*****","56398","3138","1157","1517","550","570","372","280","0","211","6382","1980","5403","2055","1099","664","4304","2005"
"0500000US06115","Yuba County, California","78041","*****","55613","*****","42283","211","2090","682","1010","605","5626","1136","1025","1041","0","211","3579","1033","232","268","3347","960","22428","*****","17721","1711","42","77","503","398","95","169","0","211","2385","1070","1682","1087","635","670","1047","836"
"0500000US08001","Adams County, Colorado","511868","*****","304822","*****","253015","514","15758","1582","2443","557","18387","2229","362","472","749","497","14108","2964","505","586","13603","2897","207046","*****","163879","7309","1046","537","2874","1684","70","115","0","204","23411","5052","15766","6131","3946","1397","11820","6235"
"0500000US08005","Arapahoe County, Colorado","651215","*****","524304","*****","388194","1598","68094","2795","2743","640","38609","1861","1485","385","1841","1627","23338","3741","627","421","22711","3637","126911","*****","81039","5787","4908","3208","2506","1361","169","190","41","68","28963","5216","9285","2376","4785","2022","4500","1690"
"0500000US08013","Boulder County, Colorado","326078","*****","280708","*****","252290","686","2697","874","1361","606","14360","1131","66","110","253","247","9681","1771","544","667","9137","1633","45370","*****","34165","2728","488","686","443","382","0","204","51","87","7766","2637","2457","1532","1282","1291","1175","835"
"0500000US08031","Denver County, Colorado","716492","*****","503930","*****","388778","901","60726","2736","3508","927","26332","1797","1109","267","1604","891","21873","3245","1139","741","20734","3156","212562","*****","155741","6912","3473","1527","3178","1648","495","371","104","168","41896","7180","7675","1944","3152","1230","4523","1696"
"0500000US08035","Douglas County, Colorado","342776","*****","312013","*****","280060","549","5099","948","1065","512","15885","1428","87","103","1279","994","8538","1642","636","732","7902","1414","30763","*****","25724","1486","81","145","432","348","414","542","0","204","2418","1244","1694","744","839","522","855","448"
"0500000US08041","El Paso County, Colorado","713856","*****","589234","*****","490508","654","43624","2508","2645","1049","20429","1842","1937","430","890","646","29201","3364","274","299","28927","3394","124622","*****","78425","5239","1886","1008","2821","1837","462","365","611","627","24781","4928","15636","3557","8065","2959","7571","2837"
"0500000US08059","Jefferson County, Colorado","580233","*****","490344","*****","451104","1153","5829","838","3117","732","18056","1071","89","101","1607","1254","10542","1642","445","320","10097","1615","89889","*****","73797","2892","573","428","1003","577","341","360","0","204","10063","2333","4112","1355","1215","485","2897","1240"
"0500000US08069","Larimer County, Colorado","350518","*****","309663","*****","288081","744","3222","645","1276","542","7686","1089","214","185","898","679","8286","1340","213","245","8073","1379","40855","*****","32432","2280","301","307","696","482","93","115","0","204","2943","1027","4390","1502","1547","687","2843","1254"
"0500000US08077","Mesa County, Colorado","153207","*****","130550","*****","124158","231","1160","614","1374","773","1956","296","14","28","77","95","1811","1011","87","149","1724","1006","22657","*****","19615","1514","266","430","826","748","0","204","0","204","985","645","965","712","324","327","641","562"
"0500000US08101","Pueblo County, Colorado","167529","*****","95340","*****","86854","146","3124","632","1053","595","926","262","0","204","292","310","3091","875","102","108","2989","881","72189","*****","50566","3263","491","431","4440","1826","416","321","79","132","13250","2712","2947","978","918","497","2029","852"
"0500000US08123","Weld County, Colorado","314305","*****","221121","*****","205376","278","4143","635","919","382","4515","1180","986","1054","205","237","4977","1099","119","142","4858","1087","93184","*****","79355","2952","255","235","528","450","210","188","83","100","8054","2559","4699","1660","2683","1321","2016","955"
"0500000US09001","Fairfield County, Connecticut","943823","*****","753387","*****","576736","1589","100240","2329","1309","597","51812","1393","244","233","5243","2172","17803","2634","1521","802","16282","2653","190436","*****","95779","7014","8118","2566","1108","736","260","222","250","318","72147","7392","12774","2517","5232","1452","7542","2114"
"0500000US09003","Hartford County, Connecticut","892697","*****","727965","*****","539787","868","114908","3037","1041","602","49654","1411","0","207","2274","1032","20301","3260","1666","873","18635","3238","164732","*****","93198","5491","10394","2959","1070","1057","126","144","477","677","46294","4954","13173","3409","4365","1440","8808","3192"
"0500000US09009","New Haven County, Connecticut","857620","*****","697816","*****","532314","1752","110050","2327","987","978","34946","1340","0","207","2945","1853","16574","2828","1732","908","14842","2569","159804","*****","92379","6660","10409","2617","1554","857","253","226","0","207","46147","6253","9062","2823","3474","1554","5588","2387"
"0500000US09011","New London County, Connecticut","266784","*****","237598","*****","200244","386","13732","1752","1039","571","11316","686","0","207","542","377","10725","2091","261","252","10464","2142","29186","*****","11939","2060","3439","2031","307","371","28","48","0","207","7532","2175","5941","2020","1092","696","4849","1807"
"0500000US10001","Kent County, Delaware","178550","*****","165357","*****","108519","457","43778","1607","729","325","4071","622","30","70","283","457","7947","1857","27","46","7920","1860","13193","*****","8010","1637","1744","989","827","1153","73","129","76","126","1454","987","1009","615","458","458","551","459"
"0500000US10003","New Castle County, Delaware","559335","*****","501854","*****","317314","229","140207","2420","1415","472","31468","1325","357","359","187","139","10906","2595","790","776","10116","2416","57481","*****","36380","3685","4747","1556","97","155","75","94","0","200","13896","3492","2286","1136","985","534","1301","997"
"0500000US10005","Sussex County, Delaware","229286","*****","207985","*****","172272","401","26923","1231","1253","459","3321","214","433","536","788","630","2995","1287","0","200","2995","1287","21301","*****","17286","1884","195","180","76","134","15","32","0","200","3044","1474","685","760","342","520","343","512"
"0500000US11001","District of Columbia, District of Columbia","702455","*****","623206","*****","259371","567","311654","2571","1281","393","26959","1262","336","118","3502","2061","20103","2422","1424","810","18679","2238","79249","*****","37376","4297","8123","2927","651","427","579","592","61","102","27395","4832","5064","1567","2298","1117","2766","1086"
"0500000US12001","Alachua County, Florida","269956","*****","242215","*****","163687","385","52182","1778","970","295","17015","1081","284","359","364","318","7713","1878","131","135","7582","1877","27741","*****","23135","1727","538","455","0","229","0","229","0","229","2242","1471","1826","948","824","697","1002","526"
"0500000US12005","Bay County, Florida","185287","*****","172861","*****","138706","3383","19301","1844","768","429","3851","946","0","229","2292","3388","7943","2044","73","119","7870","2021","12426","*****","8230","1549","0","229","109","181","16","28","62","101","2937","1632","1072","583","220","255","852","523"
"0500000US12009","Brevard County, Florida","596849","*****","532888","*****","440810","785","54913","3778","1452","889","14251","2131","611","98","1192","744","19659","4635","916","873","18743","4536","63961","*****","50663","3351","2646","1754","336","352","690","636","0","229","4849","1879","4777","2051","789","500","3988","2032"
"0500000US12011","Broward County, Florida","1951260","*****","1357527","*****","689186","2090","540636","5852","3829","1007","71268","2166","1267","223","12454","4306","38887","5731","2847","1414","36040","5487","593733","*****","472281","11698","22060","4975","2189","1494","1395","808","549","581","67431","10088","27828","5336","8750","2311","19078","4437"
"0500000US12021","Collier County, Florida","378488","*****","271745","*****","236290","467","25431","1049","749","373","5356","695","0","229","682","674","3237","1288","89","111","3148","1284","106743","*****","98395","2915","578","448","61","72","165","281","112","204","6577","2752","855","689","425","400","430","526"
"0500000US12031","Duval County, Florida","950181","*****","853865","*****","495816","1662","275479","3556","3313","956","43501","2687","409","428","4485","1806","30862","4050","937","778","29925","4073","96316","*****","71116","5434","2861","1362","100","127","755","621","0","229","17244","5395","4240","1187","1377","574","2863","1007"
"0500000US12033","Escambia County, Florida","315534","*****","297170","*****","201909","434","70580","2309","1609","688","10933","1335","276","268","534","419","11329","2643","69","117","11260","2652","18364","*****","12232","1351","721","471","205","237","446","578","145","240","2180","1006","2435","1093","1775","1036","660","465"
"0500000US12053","Hernando County, Florida","190865","*****","163796","*****","146535","720","10019","1182","337","291","2139","942","0","229","786","705","3980","1527","94","156","3886","1510","27069","*****","21819","1848","742","456","325","552","0","229","0","229","2833","1669","1350","901","851","775","499","368"
"0500000US12057","Hillsborough County, Florida","1436888","*****","1016774","*****","689662","1555","224445","4504","2684","784","57782","2543","388","457","5340","1964","36473","4657","2316","1044","34157","4564","420114","*****","313896","8947","16650","4199","1070","569","519","341","0","229","60831","7559","27148","4842","9516","3035","17632","3987"
"0500000US12069","Lake County, Florida","356495","*****","299287","*****","246727","634","36337","1968","1668","862","6403","1360","155","258","1084","795","6913","2679","0","229","6913","2679","57208","*****","47193","4132","4761","3212","92","148","525","551","0","229","2192","1332","2445","1577","1216","1231","1229","1053"
"0500000US12071","Lee County, Florida","754610","*****","589377","*****","500358","1968","64553","1675","487","285","12098","1095","272","184","3730","1979","7879","2094","762","798","7117","1827","165233","*****","132042","6391","3552","1897","127","174","305","275","127","128","26018","5791","3062","1507","1658","990","1404","822"
"0500000US12073","Leon County, Florida","292502","*****","273255","*****","164190","712","90241","1753","476","367","11198","597","97","156","651","726","6402","1982","1211","1132","5191","1405","19247","*****","13935","1491","930","619","47","80","80","133","51","90","2701","1288","1503","792","240","256","1263","734"
"0500000US12081","Manatee County, Florida","394855","*****","328780","*****","279703","319","31725","2285","618","473","9139","546","235","223","0","229","7360","2462","436","478","6924","2422","66075","*****","57817","2803","921","667","99","128","82","148","0","229","5571","2214","1585","861","801","496","784","684"
"0500000US12083","Marion County, Florida","359977","*****","310884","*****","252199","148","43491","2180","1009","669","4898","1045","142","151","815","837","8330","2343","72","122","8258","2352","49093","*****","42341","3049","432","306","10","24","0","229","31","63","5381","2901","898","756","216","299","682","679"
"0500000US12085","Martin County, Florida","160912","*****","138479","*****","124067","1383","8835","457","316","417","2649","132","0","229","768","603","1844","1335","691","1087","1153","618","22433","*****","13213","3080","2208","2189","0","229","255","337","0","229","5416","2665","1341","898","451","428","890","722"
"0500000US12086","Miami-Dade County, Florida","2761581","*****","854451","*****","355253","1660","427194","3949","2032","984","42283","1726","307","193","9121","2945","18261","3804","1758","618","16503","3697","1907130","*****","1698776","14691","45764","6560","3951","3791","2547","1376","54","89","126748","13271","29290","4579","12692","3207","16598","3328"
"0500000US12091","Okaloosa County, Florida","207269","*****","187177","*****","150946","642","20137","1873","257","191","7062","921","374","594","668","642","7733","2009","230","313","7503","2042","20092","*****","11831","2322","328","249","315","491","0","229","27","54","6317","2020","1274","1290","306","297","968","1254"
"0500000US12095","Orange County, Florida","1380645","*****","934281","*****","542145","2918","273071","4991","760","653","70211","2546","1241","565","14824","4872","32029","4454","2800","1800","29229","4275","446364","*****","339070","10456","14947","3362","3789","3263","1682","1116","35","58","70856","9888","15985","4066","8715","3213","7270","2586"
"0500000US12097","Osceola County, Florida","367990","*****","164545","*****","111496","1430","35084","1623","300","215","9681","1209","16","29","1904","1546","6064","2039","795","368","5269","1994","203445","*****","149737","8061","8425","3404","872","954","1466","1368","0","229","32337","7112","10608","4007","2763","1518","7845","3608"
"0500000US12099","Palm Beach County, Florida","1485941","*****","1145371","*****","799421","1776","267692","4555","875","750","41718","1777","525","379","4906","1839","30234","4858","767","431","29467","4812","340570","*****","287066","7199","5850","1910","1544","1253","341","275","492","514","36249","6487","9028","2040","5020","2098","4008","1418"
"0500000US12101","Pasco County, Florida","539630","*****","454418","*****","397448","1463","28389","1841","1886","644","13826","1186","109","144","1127","1469","11633","2446","269","348","11364","2414","85212","*****","66808","3663","2080","1140","423","449","37","62","0","229","10398","3073","5466","1845","1938","827","3528","1633"
"0500000US12103","Pinellas County, Florida","975280","*****","877688","*****","718310","819","96324","3264","2209","861","32433","2071","797","265","1297","608","26318","3858","893","654","25425","3802","97592","*****","73079","3694","3647","1514","389","536","138","240","438","489","13109","2970","6792","1880","3003","1258","3789","1440"
"0500000US12105","Polk County, Florida","708009","*****","540780","*****","407842","1740","104456","2400","2395","581","12550","1207","0","229","2961","1769","10576","2596","351","366","10225","2581","167229","*****","133159","6696","2588","1018","275","223","511","324","0","229","23667","6162","7029","2260","1925","1004","5104","2059"
"0500000US12111","St. Lucie County, Florida","321128","*****","258352","*****","181629","391","63497","2772","0","229","5676","745","232","298","537","438","6781","2830","202","265","6579","2803","62776","*****","50795","3416","1377","949","0","229","381","336","144","244","6431","2908","3648","2195","2787","1936","861","977"
"0500000US12113","Santa Rosa County, Florida","179349","*****","169124","*****","146464","828","10333","1752","915","519","3105","802","144","260","1015","812","7148","2118","122","204","7026","2091","10225","*****","5673","1566","504","653","279","396","56","112","721","951","1496","890","1496","869","813","537","683","673"
"0500000US12115","Sarasota County, Florida","426718","*****","386870","*****","353850","351","18164","1389","747","534","7263","1172","157","164","458","355","6231","1842","104","138","6127","1859","39848","*****","34157","1835","1008","743","124","144","342","432","81","132","2311","931","1825","1174","831","740","994","823"
"0500000US12117","Seminole County, Florida","467832","*****","364997","*****","277494","669","53665","1824","914","680","22007","1096","273","456","1126","683","9518","2442","668","504","8850","2377","102835","*****","69498","6879","3460","1750","213","179","192","239","0","229","25888","6678","3584","1662","1073","734","2511","1383"
"0500000US12127","Volusia County, Florida","547538","*****","467991","*****","387351","2609","57858","1854","2341","779","10015","1011","120","201","2611","2648","7695","2157","119","144","7576","2140","79547","*****","53790","4732","2987","1724","100","173","83","114","0","229","21762","4572","825","571","531","443","294","327"
"0500000US13051","Chatham County, Georgia","289195","*****","270228","*****","139305","75","112406","2794","634","275","7420","1155","1589","1588","838","990","8036","2391","32","63","8004","2402","18967","*****","12438","1701","1477","985","0","226","73","96","99","160","2793","1374","2087","1246","1216","974","871","669"
"0500000US13057","Cherokee County, Georgia","254149","*****","226692","*****","198684","519","15826","1660","166","219","4850","748","618","899","544","505","6004","1581","140","226","5864","1567","27457","*****","19296","3555","448","445","660","787","0","226","0","226","5863","3408","1190","861","828","694","362","515"
"0500000US13063","Clayton County, Georgia","289615","*****","250980","*****","27555","274","200209","2185","308","455","14865","360","202","360","593","496","7248","2068","416","439","6832","1866","38635","*****","16859","4023","2537","1388","0","226","0","226","166","275","16583","3702","2490","1654","1534","1080","956","1406"
"0500000US13067","Cobb County, Georgia","756865","*****","657041","*****","386869","2149","202481","3824","1775","621","42079","1198","1165","1545","4942","2994","17730","3480","892","710","16838","3541","99824","*****","50280","6965","6046","2975","100","165","934","675","279","341","35118","6583","7067","2592","5264","2503","1803","832"
"0500000US13089","DeKalb County, Georgia","756558","*****","691498","*****","220140","475","400935","4138","595","347","47381","1412","2848","3197","1234","682","18365","3168","851","572","17514","3265","65060","*****","45095","3274","2079","775","6364","2703","335","369","20","36","6704","2114","4463","1728","3470","1590","993","544"
"0500000US13117","Forsyth County, Georgia","236612","*****","213679","*****","165493","527","9096","707","52","87","34047","877","0","226","662","429","4329","1103","741","693","3588","952","22933","*****","18463","1670","848","717","0","226","0","226","279","418","2659","1315","684","492","388","419","296","261"
"0500000US13121","Fulton County, Georgia","1050114","*****","973780","*****","414296","1371","453609","3995","1946","657","78343","1516","409","403","6835","3106","18342","3558","642","546","17700","3518","76334","*****","53703","5556","3454","1877","701","482","370","460","69","103","13153","5143","4884","1550","2078","932","2806","1175"
"0500000US13135","Gwinnett County, Georgia","927781","*****","728509","*****","335247","1052","253165","4024","1573","540","111596","2182","0","226","3670","1565","23258","3850","779","693","22479","3773","199272","*****","96687","9948","6008","2927","5000","2930","132","133","45","77","86199","9394","5201","1423","2713","1116","2488","1036"
"0500000US13215","Muscogee County, Georgia","194160","*****","179273","*****","77701","93","90065","1866","107","130","4211","904","224","326","250","247","6715","2059","251","244","6464","2002","14887","*****","5556","1683","1012","826","0","226","0","226","0","226","3495","1092","4824","1491","3059","1378","1765","1205"
"0500000US13245","Richmond County, Georgia","201554","*****","191439","*****","67994","1336","113010","1364","551","282","3463","834","95","110","1278","1339","5048","1592","168","238","4880","1598","10115","*****","5592","1411","763","675","44","81","914","1064","23","45","1409","869","1370","1035","622","660","748","762"
"0500000US15001","Hawaii County, Hawaii","200983","*****","174953","*****","60911","87","1405","649","314","279","42855","3169","21089","2081","249","422","48130","3990","54","87","48076","3986","26030","*****","4411","1314","82","135","603","429","3020","1559","1493","855","6039","2563","10382","2458","943","613","9439","2309"
"0500000US15003","Honolulu County, Hawaii","980080","*****","882068","*****","176001","292","24239","1225","1349","682","406175","8798","90192","3465","860","505","183252","10161","890","385","182362","10061","98012","*****","24433","4103","1265","542","423","246","7673","2765","6309","2497","7732","1843","50177","4380","8460","2582","41717","4795"
"0500000US15007","Kauai County, Hawaii","72133","*****","64050","*****","21189","22","127","141","63","106","22904","2213","5156","1001","22","27","14589","2590","83","137","14506","2587","8083","*****","1189","587","0","189","179","186","1416","847","1306","951","378","361","3615","1313","1261","1371","2354","1080"
"0500000US15009","Maui County, Hawaii","167218","59","147987","59","50238","169","1195","456","241","220","49300","3499","18439","1026","190","203","28384","3493","239","344","28145","3531","19231","2","7244","1628","0","189","56","109","1133","609","987","730","2582","1610","7229","1588","183","171","7046","1584"
"0500000US16001","Ada County, Idaho","469966","*****","430890","*****","396518","409","5686","2506","1129","571","14359","1785","775","653","517","435","11906","2948","253","334","11653","2983","39076","*****","26675","2960","1658","1438","902","740","176","315","502","728","6948","2616","2215","1106","814","811","1401","819"
"0500000US16027","Canyon County, Idaho","223499","*****","166355","*****","156681","204","834","645","1351","555","1992","811","452","619","0","204","5045","1222","0","204","5045","1222","57144","*****","26950","4959","63","125","1068","1057","0","204","0","204","24114","5098","4949","2163","4228","2019","721","626"
"0500000US16055","Kootenai County, Idaho","161505","*****","153771","*****","145874","261","445","387","1896","810","1451","410","501","689","291","309","3313","982","0","204","3313","982","7734","*****","5905","897","0","204","263","369","315","446","0","204","612","463","639","405","508","353","131","185"
"0500000US17031","Cook County, Illinois","5180493","*****","3857476","*****","2171754","2902","1182899","5747","6276","1701","386900","5130","1381","442","13737","3416","94529","7321","6364","2218","88165","7297","1323017","*****","792283","18556","21714","4217","8328","2599","2630","1036","889","516","453904","17581","43269","4619","24182","3892","19087","3159"
"0500000US17043","DuPage County, Illinois","928589","*****","794358","*****","615195","407","41233","2171","811","499","112936","1944","162","192","1840","1020","22181","2902","1649","672","20532","2841","134231","*****","90441","5467","884","660","3045","2213","245","409","1035","1472","32645","5902","5936","1935","3151","1461","2785","1204"
"0500000US17089","Kane County, Illinois","534216","*****","361948","*****","302484","555","28124","1342","702","450","20972","1352","184","165","1218","808","8264","1940","360","273","7904","1969","172268","*****","100909","7831","1226","925","837","570","787","898","60","109","61637","7427","6812","2172","3075","1193","3737","1906"
"0500000US17097","Lake County, Illinois","700832","*****","545438","*****","426587","437","44532","2428","1675","431","56090","1650","310","406","1687","838","14557","2938","795","529","13762","2833","155394","*****","92741","7495","1828","899","1766","1118","668","668","0","190","52732","7573","5659","1830","3520","1369","2139","958"
"0500000US17111","McHenry County, Illinois","308570","*****","267072","*****","248534","235","4329","934","249","228","8795","970","0","190","269","239","4896","1369","32","43","4864","1373","41498","*****","35412","2327","1517","2068","96","121","0","190","0","190","2995","1601","1478","970","423","279","1055","923"
